wall_clock,sim_t,alt_ft,roll_deg,pitch_deg,yaw_deg,u_fps,v_fps,w_fps,p_rads,q_rads,r_rads,pwm1,pwm2,pwm3,pwm4,ail,ele,rud,thrFR,thrFL,thrAR,thrAL,flapsR,flapsL,armed,ap_pwm1,ap_pwm2,ap_pwm3,ap_pwm4,ap_pwm8,ap_pwm9,ap_has_armed,motor_active
1778690878.499,0.3654,3000.0,0.00,-0.45,0.00,0.25,-0.00,0.15,0.0000,-0.0431,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.519,0.3905,3000.0,0.00,-0.52,-0.00,0.27,-0.00,0.15,0.0000,-0.0457,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.540,0.3953,3000.0,0.00,-0.53,-0.00,0.27,-0.00,0.14,0.0000,-0.0462,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.560,0.4301,2999.9,0.00,-0.63,-0.00,0.29,-0.00,0.14,0.0000,-0.0494,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.580,0.4501,2999.9,0.00,-0.68,-0.00,0.31,-0.00,0.14,0.0000,-0.0511,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.600,0.4653,2999.9,0.00,-0.73,-0.00,0.32,-0.00,0.13,0.0000,-0.0524,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.621,0.4901,2999.9,0.00,-0.80,-0.00,0.33,-0.00,0.13,-0.0000,-0.0542,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.641,0.5004,2999.9,0.00,-0.84,-0.00,0.34,-0.00,0.13,-0.0000,-0.0549,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.661,0.5303,2999.9,0.00,-0.93,-0.00,0.36,-0.00,0.12,-0.0000,-0.0568,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.681,0.5503,2999.9,0.00,-1.00,-0.00,0.38,-0.00,0.11,-0.0000,-0.0579,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.701,0.5650,2999.9,0.00,-1.05,-0.00,0.39,-0.00,0.11,-0.0000,-0.0586,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.722,0.5911,2999.9,0.00,-1.14,-0.00,0.41,-0.00,0.10,-0.0000,-0.0596,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.742,0.6133,2999.9,0.00,-1.21,-0.00,0.43,-0.00,0.10,-0.0000,-0.0603,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.762,0.6302,2999.9,0.00,-1.27,-0.00,0.45,-0.00,0.09,-0.0000,-0.0607,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.782,0.6503,2999.9,0.00,-1.34,-0.00,0.47,-0.00,0.08,-0.0000,-0.0610,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.802,0.6654,2999.9,0.00,-1.39,-0.00,0.49,-0.00,0.08,-0.0000,-0.0611,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.823,0.6904,2999.9,0.00,-1.48,-0.00,0.51,-0.00,0.07,-0.0000,-0.0610,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.843,0.7138,2999.9,0.00,-1.56,-0.00,0.54,-0.00,0.07,-0.0000,-0.0608,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.863,0.7301,2999.9,0.00,-1.62,-0.00,0.56,-0.00,0.06,-0.0000,-0.0604,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.883,0.7502,2999.9,0.00,-1.69,-0.00,0.58,-0.00,0.05,-0.0000,-0.0599,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.904,0.7653,2999.9,0.00,-1.74,-0.00,0.60,-0.00,0.05,-0.0000,-0.0593,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.924,0.7950,2999.9,0.00,-1.84,-0.00,0.64,-0.00,0.04,-0.0000,-0.0580,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.944,0.8152,2999.9,-0.00,-1.91,-0.00,0.66,-0.00,0.03,-0.0000,-0.0569,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690878.964,0.8302,2999.9,-0.00,-1.95,-0.00,0.68,-0.00,0.03,-0.0000,-0.0559,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
