wall_clock,sim_t,alt_ft,roll_deg,pitch_deg,yaw_deg,u_fps,v_fps,w_fps,p_rads,q_rads,r_rads,pwm1,pwm2,pwm3,pwm4,ail,ele,rud,thrFR,thrFL,thrAR,thrAL,flapsR,flapsL,armed,ap_pwm1,ap_pwm2,ap_pwm3,ap_pwm4,ap_pwm8,ap_pwm9,ap_has_armed,motor_active
1779056756.915,0.3902,2998.4,-0.00,-1.53,0.00,0.36,0.00,7.90,-0.0002,-0.1328,0.0004,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056756.935,0.4153,2998.2,-0.00,-1.73,0.00,0.41,0.00,8.31,-0.0002,-0.1380,0.0004,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056756.955,0.4356,2998.0,-0.00,-1.89,0.00,0.45,0.00,8.62,-0.0001,-0.1416,0.0003,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056756.975,0.4551,2997.8,-0.00,-2.05,0.00,0.50,0.00,8.92,-0.0001,-0.1444,0.0003,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056756.996,0.4751,2997.7,-0.00,-2.22,0.00,0.55,-0.00,9.21,0.0000,-0.1461,0.0002,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.016,0.4955,2997.5,-0.00,-2.39,0.01,0.61,-0.00,9.50,0.0001,-0.1469,0.0001,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.037,0.5154,2997.3,-0.00,-2.56,0.01,0.66,-0.00,9.78,0.0002,-0.1469,-0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.057,0.5353,2997.1,-0.00,-2.72,0.00,0.72,-0.00,10.04,0.0004,-0.1457,-0.0002,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.078,0.5558,2996.9,-0.00,-2.89,0.00,0.78,-0.00,10.31,0.0007,-0.1435,-0.0005,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.098,0.5757,2996.7,-0.00,-3.05,0.00,0.85,-0.00,10.55,0.0009,-0.1405,-0.0008,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.118,0.5953,2996.5,0.00,-3.21,0.00,0.91,-0.00,10.79,0.0011,-0.1368,-0.0011,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.139,0.6153,2996.2,0.00,-3.36,0.00,0.97,-0.00,11.02,0.0013,-0.1322,-0.0014,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.159,0.6354,2996.0,0.00,-3.51,-0.00,1.04,-0.00,11.24,0.0014,-0.1268,-0.0016,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.179,0.6557,2995.8,0.01,-3.66,-0.00,1.11,-0.01,11.46,0.0015,-0.1206,-0.0018,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.200,0.6802,2995.5,0.01,-3.82,-0.01,1.19,-0.01,11.71,0.0017,-0.1124,-0.0021,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.220,0.6953,2995.3,0.01,-3.92,-0.01,1.24,-0.01,11.86,0.0018,-0.1068,-0.0022,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.241,0.7205,2995.0,0.01,-4.06,-0.01,1.32,-0.01,12.10,0.0019,-0.0967,-0.0025,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.261,0.7410,2994.8,0.01,-4.17,-0.01,1.39,-0.01,12.28,0.0020,-0.0881,-0.0027,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.281,0.7603,2994.5,0.02,-4.26,-0.02,1.45,-0.01,12.45,0.0020,-0.0798,-0.0029,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.301,0.7800,2994.3,0.02,-4.35,-0.02,1.52,-0.01,12.61,0.0021,-0.0711,-0.0030,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.322,0.8001,2994.0,0.02,-4.43,-0.02,1.58,-0.01,12.77,0.0021,-0.0619,-0.0032,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.342,0.8204,2993.8,0.03,-4.49,-0.03,1.64,-0.01,12.92,0.0022,-0.0525,-0.0034,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.363,0.8401,2993.5,0.03,-4.55,-0.03,1.69,-0.01,13.05,0.0022,-0.0433,-0.0035,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.383,0.8605,2993.2,0.03,-4.59,-0.04,1.75,-0.01,13.19,0.0022,-0.0339,-0.0037,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.403,0.8803,2993.0,0.03,-4.63,-0.04,1.80,-0.01,13.32,0.0021,-0.0250,-0.0037,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.423,0.9008,2992.7,0.04,-4.65,-0.04,1.86,-0.01,13.44,0.0021,-0.0160,-0.0038,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.443,0.9200,2992.4,0.04,-4.66,-0.05,1.90,-0.01,13.55,0.0020,-0.0079,-0.0038,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.463,0.9406,2992.1,0.04,-4.67,-0.05,1.95,-0.01,13.65,0.0020,0.0005,-0.0038,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.484,0.9602,2991.9,0.04,-4.66,-0.06,1.99,-0.01,13.75,0.0019,0.0078,-0.0038,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.504,0.9806,2991.6,0.05,-4.65,-0.06,2.03,-0.01,13.84,0.0018,0.0149,-0.0038,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.524,1.0005,2991.3,0.05,-4.63,-0.07,2.07,-0.01,13.93,0.0017,0.0212,-0.0037,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.545,1.0208,2991.0,0.05,-4.60,-0.07,2.11,-0.01,14.01,0.0016,0.0268,-0.0036,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.565,1.0451,2990.7,0.05,-4.56,-0.08,2.15,-0.01,14.10,0.0015,0.0322,-0.0035,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.585,1.0606,2990.5,0.06,-4.53,-0.08,2.18,-0.01,14.15,0.0014,0.0350,-0.0034,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.606,1.0853,2990.1,0.06,-4.48,-0.08,2.21,-0.01,14.22,0.0013,0.0385,-0.0033,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.626,1.1051,2989.8,0.06,-4.43,-0.09,2.24,-0.01,14.27,0.0012,0.0407,-0.0031,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.647,1.1257,2989.5,0.06,-4.38,-0.09,2.27,-0.01,14.32,0.0011,0.0422,-0.0029,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.667,1.1451,2989.2,0.06,-4.34,-0.09,2.30,-0.01,14.35,0.0010,0.0432,-0.0027,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.688,1.1655,2988.9,0.06,-4.28,-0.10,2.32,-0.00,14.38,0.0008,0.0433,-0.0025,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.708,1.1857,2988.6,0.07,-4.23,-0.10,2.35,-0.00,14.41,0.0006,0.0430,-0.0021,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.728,1.2057,2988.4,0.07,-4.19,-0.10,2.37,-0.00,14.42,0.0003,0.0425,-0.0016,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.749,1.2252,2988.1,0.07,-4.14,-0.10,2.40,-0.00,14.43,0.0000,0.0416,-0.0012,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.769,1.2452,2987.8,0.07,-4.09,-0.10,2.42,-0.00,14.44,-0.0002,0.0406,-0.0007,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.789,1.2657,2987.5,0.07,-4.04,-0.10,2.44,-0.00,14.44,-0.0005,0.0396,-0.0002,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.810,1.2903,2987.1,0.06,-3.99,-0.10,2.47,-0.00,14.42,-0.0008,0.0381,0.0004,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.830,1.3103,2986.8,0.06,-3.95,-0.10,2.50,-0.00,14.41,-0.0011,0.0365,0.0009,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056757.851,1.3301,2986.5,0.06,-3.91,-0.10,2.52,-0.00,14.39,-0.0013,0.0349,0.0014,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1029,1029,1029,1029,1142,1142,1,1
1779056757.871,1.3501,2986.3,0.06,-3.87,-0.10,2.54,-0.00,14.36,-0.0015,0.0330,0.0019,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1049,1049,1049,1049,1142,1142,1,1
1779056757.891,1.3700,2986.0,0.06,-3.83,-0.10,2.57,-0.00,14.33,-0.0018,0.0312,0.0024,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1050,1050,1050,1050,1142,1142,1,1
1779056757.911,1.3905,2985.7,0.06,-3.80,-0.09,2.59,0.00,14.29,-0.0020,0.0293,0.0029,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1108,1050,1050,1109,1142,1142,1,1
1779056757.932,1.4105,2985.4,0.05,-3.76,-0.09,2.61,0.00,14.25,-0.0021,0.0276,0.0032,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1138,1050,1050,1138,1142,1142,1,1
1779056757.952,1.4301,2985.1,0.05,-3.73,-0.09,2.64,0.00,14.20,-0.0021,0.0258,0.0034,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1163,1050,1050,1163,1142,1142,1,1
1779056757.973,1.4501,2984.8,0.05,-3.70,-0.08,2.66,0.00,14.14,-0.0021,0.0244,0.0035,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1181,1050,1050,1181,1142,1142,1,1
1779056757.993,1.4708,2984.5,0.05,-3.68,-0.08,2.69,-0.00,14.08,-0.0021,0.0230,0.0036,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1196,1050,1050,1196,1142,1142,1,1
1779056758.013,1.4904,2984.2,0.04,-3.65,-0.07,2.71,0.00,14.02,-0.0021,0.0218,0.0037,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1186,1050,1050,1186,1142,1142,1,1
1779056758.034,1.5103,2984.0,0.04,-3.63,-0.07,2.74,0.00,13.95,-0.0021,0.0210,0.0038,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1194,1050,1050,1194,1142,1142,1,1
1779056758.054,1.5308,2983.7,0.04,-3.60,-0.07,2.76,0.00,13.88,-0.0021,0.0201,0.0037,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1197,1050,1050,1197,1142,1142,1,1
1779056758.074,1.5508,2983.4,0.03,-3.58,-0.06,2.79,0.00,13.80,-0.0020,0.0192,0.0036,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1185,1050,1050,1185,1142,1142,1,1
1779056758.095,1.5708,2983.1,0.03,-3.56,-0.06,2.81,0.00,13.72,-0.0019,0.0185,0.0035,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1185,1050,1050,1185,1142,1142,1,1
1779056758.115,1.5904,2982.8,0.03,-3.54,-0.05,2.84,0.00,13.63,-0.0019,0.0179,0.0034,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1185,1050,1050,1185,1142,1142,1,1
1779056758.135,1.6104,2982.6,0.03,-3.52,-0.05,2.86,0.00,13.54,-0.0018,0.0175,0.0031,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1191,1050,1050,1191,1142,1142,1,1
1779056758.155,1.6278,2982.3,0.03,-3.50,-0.05,2.89,0.00,13.45,-0.0016,0.0176,0.0028,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1188,1050,1050,1188,1142,1142,1,1
1779056758.176,1.6556,2982.0,0.02,-3.47,-0.04,2.92,0.00,13.31,-0.0014,0.0178,0.0023,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1185,1050,1050,1185,1142,1142,1,1
1779056758.196,1.6752,2981.7,0.02,-3.45,-0.04,2.94,0.00,13.20,-0.0013,0.0180,0.0020,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1182,1050,1050,1182,1142,1142,1,1
1779056758.216,1.6955,2981.4,0.02,-3.43,-0.04,2.97,0.00,13.09,-0.0012,0.0183,0.0016,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1174,1050,1050,1174,1142,1142,1,1
1779056758.237,1.7157,2981.2,0.02,-3.41,-0.04,2.99,0.00,12.97,-0.0011,0.0185,0.0013,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1157,1050,1050,1157,1142,1142,1,1
1779056758.257,1.7350,2980.9,0.02,-3.39,-0.03,3.01,0.00,12.85,-0.0011,0.0189,0.0011,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1152,1050,1050,1152,1142,1142,1,1
1779056758.277,1.7554,2980.6,0.02,-3.37,-0.03,3.04,0.00,12.72,-0.0011,0.0192,0.0010,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1139,1050,1050,1139,1142,1142,1,1
1779056758.297,1.7753,2980.4,0.01,-3.34,-0.03,3.06,0.01,12.59,-0.0011,0.0195,0.0009,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1129,1050,1050,1129,1142,1142,1,1
1779056758.318,1.7957,2980.1,0.01,-3.32,-0.03,3.09,0.01,12.45,-0.0012,0.0191,0.0008,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1118,1050,1050,1118,1142,1142,1,1
1779056758.338,1.8157,2979.9,0.01,-3.30,-0.03,3.11,0.01,12.32,-0.0013,0.0184,0.0009,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1108,1050,1050,1108,1142,1142,1,1
1779056758.358,1.8357,2979.6,0.01,-3.28,-0.03,3.13,0.01,12.17,-0.0014,0.0178,0.0010,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1098,1050,1050,1098,1142,1142,1,1
1779056758.379,1.8553,2979.4,0.01,-3.26,-0.03,3.16,0.01,12.03,-0.0014,0.0174,0.0012,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1094,1050,1050,1094,1142,1142,1,1
1779056758.399,1.8753,2979.1,0.01,-3.24,-0.03,3.18,0.01,11.88,-0.0015,0.0167,0.0013,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1093,1050,1050,1093,1142,1142,1,1
1779056758.420,1.8958,2978.9,0.00,-3.22,-0.03,3.20,0.01,11.72,-0.0015,0.0159,0.0015,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1094,1050,1050,1094,1142,1142,1,1
1779056758.440,1.9202,2978.6,0.00,-3.20,-0.02,3.23,0.01,11.52,-0.0015,0.0150,0.0017,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1096,1050,1050,1096,1142,1142,1,1
1779056758.461,1.9403,2978.4,0.00,-3.18,-0.02,3.26,0.01,11.35,-0.0015,0.0143,0.0019,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1097,1050,1050,1097,1142,1142,1,1
1779056758.481,1.9603,2978.2,-0.00,-3.17,-0.02,3.28,0.01,11.18,-0.0015,0.0137,0.0020,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1099,1050,1050,1099,1142,1142,1,1
1779056758.501,1.9808,2977.9,-0.00,-3.15,-0.02,3.31,0.01,11.00,-0.0015,0.0133,0.0022,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1100,1050,1050,1100,1142,1142,1,1
