wall_clock,sim_t,alt_ft,roll_deg,pitch_deg,yaw_deg,u_fps,v_fps,w_fps,p_rads,q_rads,r_rads,pwm1,pwm2,pwm3,pwm4,ail,ele,rud,thrFR,thrFL,thrAR,thrAL,flapsR,flapsL,armed,ap_pwm1,ap_pwm2,ap_pwm3,ap_pwm4,ap_pwm8,ap_pwm9,ap_has_armed,motor_active
1779056593.777,0.7129,2995.1,0.00,-4.12,0.00,1.32,-0.00,12.04,0.0003,-0.1066,-0.0004,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056593.798,0.7489,2994.7,0.00,-4.32,-0.00,1.44,-0.00,12.36,0.0002,-0.0914,-0.0003,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056593.819,0.7583,2994.5,0.00,-4.37,-0.00,1.47,-0.00,12.44,0.0001,-0.0872,-0.0002,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056593.842,0.7822,2994.2,0.00,-4.48,-0.00,1.55,-0.00,12.63,0.0000,-0.0760,-0.0002,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056593.863,0.8097,2993.9,0.00,-4.59,-0.00,1.63,-0.00,12.84,-0.0000,-0.0626,-0.0002,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056593.885,0.8097,2993.9,0.00,-4.59,-0.00,1.63,-0.00,12.84,-0.0000,-0.0626,-0.0002,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056593.906,0.8380,2993.5,0.00,-4.68,-0.00,1.72,-0.00,13.04,-0.0001,-0.0487,-0.0002,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056593.926,0.8886,2992.8,0.00,-4.79,-0.00,1.86,-0.00,13.36,-0.0003,-0.0244,0.0001,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056593.947,0.9018,2992.7,0.00,-4.80,-0.00,1.89,0.00,13.44,-0.0004,-0.0183,0.0002,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056593.968,0.9142,2992.5,0.00,-4.81,-0.00,1.93,0.00,13.50,-0.0004,-0.0128,0.0002,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056593.988,0.9492,2992.0,0.00,-4.82,-0.00,2.01,0.00,13.68,-0.0006,0.0016,0.0005,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056594.009,0.9716,2991.7,0.00,-4.82,0.00,2.06,0.00,13.79,-0.0007,0.0101,0.0006,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1142,1142,0,0
1779056594.029,0.9918,2991.4,-0.00,-4.80,0.00,2.10,0.00,13.87,-0.0007,0.0172,0.0007,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1010,1010,1010,1010,1142,1142,1,1
1779056594.049,1.0103,2991.2,-0.00,-4.78,0.00,2.14,0.00,13.95,-0.0007,0.0233,0.0007,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1020,1020,1020,1020,1142,1142,1,1
1779056594.069,1.0308,2990.9,-0.00,-4.75,0.00,2.17,0.00,14.02,-0.0006,0.0297,0.0007,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1042,1042,1042,1042,1142,1142,1,1
1779056594.090,1.0501,2990.6,-0.00,-4.71,0.00,2.21,0.00,14.08,-0.0005,0.0350,0.0006,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1134,1050,1050,1134,1142,1142,1,1
1779056594.110,1.0705,2990.3,-0.00,-4.67,0.00,2.24,0.00,14.15,-0.0005,0.0396,0.0006,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1169,1050,1050,1169,1142,1142,1,1
1779056594.130,1.0914,2990.0,-0.00,-4.62,0.00,2.27,0.00,14.20,-0.0005,0.0435,0.0007,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1204,1050,1050,1204,1142,1142,1,1
1779056594.150,1.1103,2989.7,-0.00,-4.57,0.01,2.30,0.00,14.25,-0.0005,0.0462,0.0008,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1226,1050,1050,1226,1142,1142,1,1
1779056594.171,1.1308,2989.4,-0.01,-4.51,0.01,2.33,0.00,14.29,-0.0006,0.0485,0.0009,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1271,1050,1050,1271,1142,1142,1,1
1779056594.191,1.1502,2989.2,-0.01,-4.46,0.01,2.36,0.00,14.32,-0.0007,0.0498,0.0010,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1289,1050,1050,1289,1142,1142,1,1
1779056594.212,1.1707,2988.9,-0.01,-4.40,0.01,2.38,0.00,14.36,-0.0007,0.0504,0.0011,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1296,1050,1050,1296,1142,1142,1,1
1779056594.232,1.1902,2988.6,-0.01,-4.34,0.01,2.41,0.00,14.38,-0.0008,0.0503,0.0012,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1298,1050,1050,1298,1142,1142,1,1
1779056594.252,1.2153,2988.2,-0.01,-4.27,0.01,2.44,0.00,14.40,-0.0008,0.0490,0.0013,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1296,1050,1050,1296,1142,1142,1,1
1779056594.272,1.2351,2987.9,-0.01,-4.22,0.01,2.46,0.00,14.41,-0.0008,0.0476,0.0013,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1296,1050,1050,1296,1142,1142,1,1
1779056594.292,1.2556,2987.6,-0.01,-4.16,0.02,2.49,0.00,14.41,-0.0008,0.0461,0.0014,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1293,1050,1050,1293,1142,1142,1,1
1779056594.313,1.2754,2987.3,-0.01,-4.11,0.02,2.51,0.00,14.41,-0.0008,0.0447,0.0014,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1279,1050,1050,1279,1142,1142,1,1
1779056594.333,1.2954,2987.1,-0.01,-4.06,0.02,2.53,0.00,14.40,-0.0008,0.0429,0.0014,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1286,1050,1050,1286,1142,1142,1,1
1779056594.354,1.3151,2986.8,-0.01,-4.01,0.02,2.56,0.00,14.39,-0.0008,0.0408,0.0014,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1286,1050,1050,1286,1142,1142,1,1
1779056594.375,1.3355,2986.5,-0.02,-3.97,0.02,2.58,0.00,14.37,-0.0008,0.0384,0.0014,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1285,1050,1050,1285,1142,1142,1,1
1779056594.395,1.3554,2986.2,-0.02,-3.92,0.02,2.60,0.00,14.35,-0.0008,0.0360,0.0015,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1276,1050,1050,1275,1142,1142,1,1
1779056594.416,1.3752,2985.9,-0.02,-3.89,0.02,2.63,0.00,14.32,-0.0008,0.0337,0.0015,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1267,1050,1050,1267,1142,1142,1,1
1779056594.436,1.3951,2985.6,-0.02,-3.85,0.03,2.65,0.00,14.28,-0.0008,0.0314,0.0015,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1239,1050,1050,1239,1142,1142,1,1
1779056594.457,1.4155,2985.3,-0.02,-3.81,0.03,2.67,0.00,14.24,-0.0008,0.0293,0.0014,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1227,1050,1050,1227,1142,1142,1,1
1779056594.477,1.4353,2985.0,-0.02,-3.78,0.03,2.70,0.00,14.20,-0.0008,0.0275,0.0014,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1199,1050,1050,1199,1142,1142,1,1
1779056594.497,1.4605,2984.7,-0.02,-3.74,0.03,2.73,0.00,14.13,-0.0007,0.0259,0.0013,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1176,1050,1050,1176,1142,1142,1,1
1779056594.518,1.4803,2984.4,-0.02,-3.71,0.03,2.75,0.00,14.07,-0.0006,0.0249,0.0011,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1155,1050,1050,1155,1142,1142,1,1
1779056594.538,1.5000,2984.1,-0.02,-3.69,0.03,2.78,0.00,14.01,-0.0005,0.0242,0.0009,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1137,1057,1057,1137,1142,1142,1,1
1779056594.558,1.5201,2983.8,-0.02,-3.66,0.03,2.80,0.00,13.94,-0.0004,0.0235,0.0007,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1129,1075,1075,1129,1142,1142,1,1
1779056594.578,1.5409,2983.5,-0.02,-3.63,0.04,2.83,0.00,13.86,-0.0003,0.0227,0.0004,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1125,1087,1087,1125,1142,1142,1,1
1779056594.599,1.5606,2983.3,-0.02,-3.61,0.04,2.85,0.00,13.79,-0.0002,0.0218,0.0003,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1124,1095,1095,1124,1142,1142,1,1
1779056594.619,1.5800,2983.0,-0.03,-3.58,0.04,2.88,0.00,13.71,-0.0001,0.0212,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1127,1099,1099,1127,1142,1142,1,1
1779056594.639,1.6008,2982.7,-0.03,-3.56,0.04,2.90,0.00,13.62,0.0001,0.0207,-0.0003,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1116,1115,1115,1116,1142,1142,1,1
1779056594.659,1.6204,2982.4,-0.02,-3.53,0.04,2.93,0.00,13.52,0.0003,0.0204,-0.0006,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1115,1122,1122,1115,1142,1142,1,1
1779056594.680,1.6409,2982.2,-0.02,-3.51,0.03,2.95,0.00,13.42,0.0005,0.0202,-0.0010,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1116,1126,1126,1116,1142,1142,1,1
1779056594.700,1.6605,2981.9,-0.02,-3.49,0.03,2.97,0.00,13.32,0.0007,0.0199,-0.0013,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1122,1126,1126,1122,1142,1142,1,1
1779056594.721,1.6806,2981.6,-0.02,-3.46,0.03,3.00,0.00,13.21,0.0008,0.0197,-0.0016,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1127,1127,1127,1127,1142,1142,1,1
1779056594.741,1.7006,2981.3,-0.02,-3.44,0.03,3.02,0.00,13.10,0.0008,0.0196,-0.0016,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1131,1128,1128,1131,1142,1142,1,1
1779056594.761,1.7203,2981.1,-0.02,-3.42,0.03,3.05,0.00,12.98,0.0008,0.0194,-0.0016,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1133,1130,1130,1133,1142,1142,1,1
1779056594.781,1.7405,2980.8,-0.02,-3.40,0.03,3.07,0.00,12.85,0.0007,0.0190,-0.0015,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1140,1128,1128,1140,1142,1142,1,1
1779056594.802,1.7601,2980.6,-0.02,-3.38,0.02,3.10,0.01,12.73,0.0007,0.0187,-0.0014,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1144,1128,1128,1144,1142,1142,1,1
1779056594.822,1.7808,2980.3,-0.02,-3.35,0.02,3.12,0.00,12.59,0.0007,0.0183,-0.0014,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1146,1127,1127,1146,1142,1142,1,1
1779056594.843,1.8009,2980.1,-0.02,-3.33,0.02,3.15,0.00,12.45,0.0008,0.0179,-0.0014,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1154,1126,1126,1154,1142,1142,1,1
1779056594.863,1.8255,2979.7,-0.02,-3.31,0.02,3.18,0.00,12.28,0.0008,0.0170,-0.0013,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1159,1126,1126,1158,1142,1142,1,1
1779056594.884,1.8409,2979.6,-0.01,-3.29,0.02,3.20,0.00,12.17,0.0008,0.0163,-0.0011,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1163,1125,1125,1163,1142,1142,1,1
1779056594.904,1.8656,2979.2,-0.01,-3.27,0.02,3.23,0.00,11.98,0.0007,0.0152,-0.0009,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1169,1124,1124,1168,1142,1143,1,1
1779056594.940,1.8816,2979.1,-0.01,-3.26,0.02,3.25,0.00,11.86,0.0007,0.0144,-0.0007,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1171,1125,1125,1171,1142,1143,1,1
1779056594.961,1.9210,2978.6,-0.01,-3.23,0.01,3.30,0.00,11.54,0.0004,0.0126,-0.0002,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1176,1126,1126,1176,1142,1143,1,1
1779056594.981,1.9404,2978.4,-0.01,-3.21,0.01,3.33,0.00,11.38,0.0003,0.0118,0.0001,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1176,1127,1127,1176,1142,1143,1,1
1779056595.002,1.9615,2978.1,-0.01,-3.20,0.01,3.36,0.00,11.20,0.0001,0.0111,0.0005,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1180,1125,1125,1180,1142,1143,1,1
1779056595.022,1.9814,2977.9,-0.01,-3.19,0.02,3.38,0.01,11.02,-0.0001,0.0108,0.0008,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1182,1124,1124,1182,1142,1143,1,1
1779056595.042,2.0005,2977.7,-0.01,-3.18,0.02,3.41,0.01,10.85,-0.0002,0.0106,0.0010,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1185,1123,1123,1185,1142,1143,1,1
1779056595.063,2.0251,2977.4,-0.01,-3.16,0.02,3.44,0.01,10.62,-0.0003,0.0108,0.0012,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1189,1123,1123,1189,1142,1143,1,1
